username,date,retweets,favorites,text,geo,mentions,hashtags,id,;permalink,,,,,,
VivekSubbiah,4/14/2018 13:45,5,15,@ AACR Looking forward to share the exciting results from the First in human clinical trial of BLU-667 a highly potent and selective RET inhibitor - in the # AACR18 CLINICAL TRIALS PLENARY SESSION- Advances in # PrecisionMedicine -Late Breaking Abstracts @ MDAndersonNewspic.twitter.com/iyAVg3ddTA,,@ @,# #,9.85212E+17,https://twitter.com/VivekSubbiah/status/985212391167275008,,,,,,
CRUKresearch,4/14/2018 13:45,3,3,"The educational session Autoimmunity Meets Tumor Immunity on the Road to Nucleic Acids Sensing"" # AACR18 looks to be interesing. Room N227 13:00-15:00 featuring Kevin Harrington of @ ICR_London who will be speaking at 14:00.""",,@,#,9.85212E+17,https://twitter.com/CRUKresearch/status/985212372498436096,,,,,,
CellPressNews,4/14/2018 13:45,2,2,Hello # AACR18 attendees! Don't miss our Meet the Editors session tomorrow at 3:00 PM at booth 1331.,,,#,9.85212E+17,https://twitter.com/CellPressNews/status/985212352256765953,,,,,,
CancerWallonia,4/14/2018 13:44,2,1,"SATURDAY : Room S105 # AACR18 Biosimilars: Biologic Science, Regulatory Science, and Clinical Practice (1:00 p.m – 3:00 p.m) 2:30 p.m. Biosimilar regulatory policy: Understanding the landscape and relevance to medical practice presentation. Sue Lim, Rockville, MD",,,#,9.85212E+17,https://twitter.com/CancerWallonia/status/985212241921413122,,,,,,
CancerWallonia,4/14/2018 13:44,2,2,"SATURDAY : Room S105 # AACR18 Biosimilars: Biologic Science, Regulatory Science, and Clinical Practice (1:00 p.m – 3:00 p.m) 2:00 p.m. Biosimilar development: Clinical implications and applications. Sara A. Hurvitz, Santa Monica, CA",,,#,9.85212E+17,https://twitter.com/CancerWallonia/status/985212171289333760,,,,,,
onco_pedia,4/14/2018 13:44,3,2,# oncopedia na # AACR18. Watch out the welcome words and follow the channel n YouTube to more. https://youtu.be/C2gilgmZllE .pic.twitter.com/9HWwCwAmyu,,,# #,9.85212E+17,https://twitter.com/onco_pedia/status/985212167422185472,,,,,,
CancerWallonia,4/14/2018 13:44,2,2,"SATURDAY : Room S105 # AACR18 Biosimilars: Biologic Science, Regulatory Science, and Clinical Practice (1:00 p.m – 3:00 p.m) 1:30 p.m. Biologic complexity: Implications for biosimilar development. Simon Hotchin, Thousand Oaks, CA",,,#,9.85212E+17,https://twitter.com/CancerWallonia/status/985212111231111169,,,,,,
CancerWallonia,4/14/2018 13:43,2,2,"SATURDAY : Room S105 # AACR18 Biosimilars: Biologic Science, Regulatory Science, and Clinical Practice (1:00 p.m – 3:00 p.m) 1:00 p.m. Biosimilar biologic products: The US FDA perspective. Joseph Franklin, Silver Spring, MD",,,#,9.85212E+17,https://twitter.com/CancerWallonia/status/985212047452491776,,,,,,
SaraWaise,4/14/2018 13:41,2,6,"Enjoyed this talk from Aditya Khosla of @ Path_AI - in particular, this slide representing the changes in AI sophisication over the last 7 years... # AACR18 pic.twitter.com/xGilnTfXKl",,@,#,9.85211E+17,https://twitter.com/SaraWaise/status/985211498774622214,,,,,,
CI4CC,4/14/2018 13:39,1,1,@ CI4CC: All # aacr18 # aacr2018 Translational Data Scientists invited to join # NCI Cancer Center Informatics Society with Free membership ! Go To http://www.ci4cc.org and sign up !!,,@,# # #,9.85211E+17,https://twitter.com/CI4CC/status/985211057433067521,,,,,,
DaleYuzuki,4/14/2018 13:38,2,0,Headed to Chicago for # AACR18 today with @ Pillar_Bio - if any friends or acquaintances want to meet in-person feel free to DM me anytime.,,@,#,9.85211E+17,https://twitter.com/DaleYuzuki/status/985210774082740224,,,,,,
chromosomeOMICS,4/14/2018 13:37,0,2,Really learned a lot today!!,,,,9.8521E+17,https://twitter.com/chromosomeOMICS/status/985210330992250890,,,,,,
sfanoslab,4/14/2018 13:36,6,7,"And finally, be sure to meet our FANTASTIC Eva Shrestha @ es6759 at # AACR18 poster 5136 on Wednesday, 8AM-12PM, Section 5, board 17 to hear about the development of RNA ISH techniques to localize and visualize bacteria in cancer tissues!! # pathology http://www.abstractsonline.com/pp8/#!/4562/presentation/2058 …pic.twitter.com/zs2OhXGcOS",,@,# # #,9.8521E+17,https://twitter.com/sfanoslab/status/985210300990394370,,,,,,
iman_bh,4/14/2018 13:36,2,1,Who’s around? # AACR # AACR18 – bei McCormick Place,,,# #,9.8521E+17,https://twitter.com/iman_bh/status/985210258044878853,,,,,,
HeiniMNatri,4/14/2018 13:36,33,131,Cancer researchers waiting for their coffee in an orderly queue at # AACR18 pic.twitter.com/q0sBIPTVrQ,,,#,9.8521E+17,https://twitter.com/HeiniMNatri/status/985210158770016256,,,,,,
AACR,4/14/2018 13:35,8,14,Thank you to our panel of experts and advocates for taking part in today’s Progress and Promise Against Cancer public forum. # AACR18 You can watch both panels on our Facebook page: http://sm.aacr.org/vsMI30juwYi part2: http://sm.aacr.org/jUWc30juwYy pic.twitter.com/byx5AUkkHl,,,#,9.8521E+17,https://twitter.com/AACR/status/985210043896356864,,,,,,
CI4CC,4/14/2018 13:32,1,2,All # aacr18 # aacr2018 Data Scientists invited to join # NCI Cancer Center Informatics Society with Free membership ! Go To http://www.ci4cc.org and sign up !!,,,# # #,9.85209E+17,https://twitter.com/CI4CC/status/985209276648996864,,,,,,
StJudeResearch,4/14/2018 13:30,6,8,"Hijacking the epigenome in cancer: Don’t miss Dr. Northcott 1-3pm CT, Rm N427. # AACR18 # medulloblastoma # braintumorpic.twitter.com/si9o75DZzA",,,# # #,9.85209E+17,https://twitter.com/StJudeResearch/status/985208665258037248,,,,,,
10xGenomics,4/14/2018 13:30,2,5,Don't miss our # AACR18 Exhibitor Spotlight featuring the new Chromium # SingleCell CNV Solution and presentations from Dr. John Carpten @ KeckMedUSC and Dr. Aude Chapuis @ fredhutch. Join us tomorrow at 1:30pm in Exhibitor Spotlight Theater - Theater A http://bit.ly/2Htkm05,,@ @,# #,9.85209E+17,https://twitter.com/10xGenomics/status/985208639244947456,,,,,,
CellPressNews,4/14/2018 13:30,6,4,Maris @ ChildrensPhila & co GPC2 as an oncoprotein & candidate immunotherapeutic target in high-risk neuroblastoma # AACR18 http://bit.ly/2qvKcsK,,@,#,9.85209E+17,https://twitter.com/CellPressNews/status/985208593212461058,,,,,,
CRUKresearch,4/14/2018 13:30,3,8,"And for the second time today, I nearly walk into the water feature at the # aacr18 conference centre. # winningatlife -SD",,,# #,9.85209E+17,https://twitter.com/CRUKresearch/status/985208584450560000,,,,,,
UCCancerCenter,4/14/2018 13:27,14,25,What an outstanding morning of # CancerResearch education with @ AACR and Funmi Olopade and our patient advocates @ ivybelkins @ colon_survivor. Great questions by the audience and thank you for partnering @ chicagotribune! # AACR18 pic.twitter.com/FUTlxqV3Sw,,@ @ @ @,# #,9.85208E+17,https://twitter.com/UCCancerCenter/status/985207962707922945,,,,,,
CRUKresearch,4/14/2018 13:24,1,2,"Peter Dirks: [in cancer] nature tweaks things, it doesn’t re-invent things. -SD # AACR18",,,#,9.85207E+17,https://twitter.com/CRUKresearch/status/985207278327484416,,,,,,
predicine,4/14/2018 13:23,2,0,Join us for our immuno-oncology symposium at # AACR18. We'll share the latest data that supports the use of # liquidbiopsy to advance # precisionmedicine https://www.picatic.com/PredicineAACR pic.twitter.com/M9HA06xW6j,,,# # #,9.85207E+17,https://twitter.com/predicine/status/985206940325285888,,,,,,
KristineWadosky,4/14/2018 13:23,3,4,Check out my talk on Monday! # AACR18 work we have done @ RoswellPark in collaboration w/ @ drleighellis !!pic.twitter.com/5o8r4uZW7h,,@ @,#,9.85207E+17,https://twitter.com/KristineWadosky/status/985206829696380928,,,,,,
DrVanSwearingen,4/14/2018 13:21,0,1,Hello Chicago! Ready for @ AACR annual meeting. Looking forward to presenting some work and learning about the latest on cancer research.,,@,,9.85207E+17,https://twitter.com/DrVanSwearingen/status/985206510232985601,,,,,,
tmprowell,4/14/2018 13:20,3,7,Important AACR Reg Science & Policy session on NGS tests. Watch this in archived webcast if you missed it! @ FDAOncology @ US_FDA # AACR18 https://twitter.com/aacr/status/985125717607362560 …,,@ @,#,9.85206E+17,https://twitter.com/tmprowell/status/985206259937890304,,,,,,
hulivili,4/14/2018 13:20,0,2,# AACR2018 is on! Looking forward to some interesting sessions on cancer research over the next 5 days. https://lnkd.in/e4BHM4P,,,#,9.85206E+17,https://twitter.com/hulivili/status/985206259614994434,,,,,,
AngelicaLoskog,4/14/2018 13:19,2,1,Promising CAR data targeting HER2 resulting in CRs. Diligent work from Baylor College of Medicine pays off. Congratulations! # AACR18,,,#,9.85206E+17,https://twitter.com/AngelicaLoskog/status/985206013547679744,,,,,,
sfanoslab,4/14/2018 13:19,8,13,"A do not miss # AACR18 poster 5069 on Wednesday 8AM-12PM, Section 3, board 8 to meet the AMAZING Dr. Janielle Maynard and hear about # cytokines in the tumor # microenvironment in # prostatecancer racial disparities. @ CDMRP http://www.abstractsonline.com/pp8/#!/4562/presentation/1864 …pic.twitter.com/gaFRy9BcVF",,@,# # # # #,9.85206E+17,https://twitter.com/sfanoslab/status/985205898854436864,,,,,,
djmarsh24,4/14/2018 13:19,1,10,Evidence really building now to say that a more diverse gut # microbiome is enhancing response to immune checkpoint blockade in some cancer patients. Need to define “optimal consortia” of microbes to enhance response to # immunotherapy # AACR2018,,,# # #,9.85206E+17,https://twitter.com/djmarsh24/status/985205803081748480,,,,,,
drzoomie,4/14/2018 13:18,4,2,# NCIITCR rolls deep!!! @ NCI_NCIP @ AACR # AACR18 # cancer # informatics # openscience # datasharing # FAIRprinciples # genomics # proteomics # cancerresearch http://itcr.cancer.gov pic.twitter.com/viaQUavFht,,@ @,# # # # # # # # # #,9.85206E+17,https://twitter.com/drzoomie/status/985205778079461377,,,,,,
sloan_kettering,4/14/2018 13:18,17,18,"Ahmet Zehir, Director of Clinical Bioinformatics discusses MSK-IMPACT and the sequencing technology that benefits patients. https://goo.gl/7ruJxz # AACR18 pic.twitter.com/DAsjaieJPn",,,#,9.85206E+17,https://twitter.com/sloan_kettering/status/985205675033792516,,,,,,
SaraWaise,4/14/2018 13:17,3,10,"Fascinating talk from @ bhaibeka this morning - big pharmacogenomic data can be used to predict drug response. Not something I knew a great deal about, but an amazing presentation! # AACR18",,@,#,9.85205E+17,https://twitter.com/SaraWaise/status/985205475242315776,,,,,,
TheRealColmRyan,4/14/2018 13:17,1,1,Starting to look good @ CRUKresearch # aacr18 # cancer # cancerresearch # Immunotherapy # stempic.twitter.com/5UNYnJOCUh,,@,# # # # #,9.85205E+17,https://twitter.com/TheRealColmRyan/status/985205398767652869,,,,,,
theNCI,4/14/2018 13:17,20,20,The annual meeting of the American Association for Cancer Research has begun. Here's an overview of NCI-related events: https://www.cancer.gov/news-events/events/conferences/aacr-2018?cid=soc_tw_en_theNCI_AACR__ … # AACR18 @ AACR pic.twitter.com/YkWJPqvH9h,,@,#,9.85205E+17,https://twitter.com/theNCI/status/985205389162635264,,,,,,
OSaulnier_,4/14/2018 13:16,1,0,"Peter dirks from @ sickkids shows that tumor clones have distinct capacities in terms of proliferation, differenciation capacities, response to chemo. # AACR18 pic.twitter.com/WFuYADNM0j",,@,#,9.85205E+17,https://twitter.com/OSaulnier_/status/985205266701578240,,,,,,
AngelicaLoskog,4/14/2018 13:16,1,0,"Trial design session: Using a model-based design, instead of standard 3+3, from Phase I increases success for Phase III meeting its endpoints. Looking forward to combo treatment design session later today # AACR18",,,#,9.85205E+17,https://twitter.com/AngelicaLoskog/status/985205097071349761,,,,,,
TheRealColmRyan,4/14/2018 13:16,2,3,Nearly ready for # AACR18 # cancer # cancerresearch # cell # metabolism # phdchat # nerd # STEM # scientist # medicine # chicagopic.twitter.com/OAlnJhUi2U,,,# # # # # # # # # # #,9.85205E+17,https://twitter.com/TheRealColmRyan/status/985205056969609216,,,,,,
peterparkbio,4/14/2018 13:15,19,25,"Searching microbiome that determines the responses to CPI, PD-1 therapy. # AACR2018 pic.twitter.com/rgWcvNUDNj",,,#,9.85205E+17,https://twitter.com/peterparkbio/status/985204883082051585,,,,,,
CellPressNews,4/14/2018 13:15,4,5,Lowe @ sloan_kettering & co The synovial sarcoma SS18-SSX1 fusion hijacks the transcription repressive KDM2B-PRC1.1 to aberrantly activate gene expression # AACR18 http://bit.ly/2EJEDeM,,@,#,9.85205E+17,https://twitter.com/CellPressNews/status/985204810013118465,,,,,,
AstraZenecaUS,4/14/2018 13:15,2,3,"Once Stage III # NSCLC patients have finished chemotherapy and radiation, anxiety about ‘watching and waiting’ for progression has historically been an issue. But for some patients, there is a clear next step: talk to your doctor. # lungcancer # AACR18 pic.twitter.com/iUHBbocFVT",,,# # #,9.85205E+17,https://twitter.com/AstraZenecaUS/status/985204791847673857,,,,,,
MSDFrance,4/14/2018 13:15,8,3,"Le saviez-vous ? En France, le # cancerdupoumon survient en moyenne à l’âge de 66 ans. Il est très souvent évitable, près de 80% des cas sont dus au tabac. # AACR18",,,# #,9.85205E+17,https://twitter.com/MSDFrance/status/985204788399955968,,,,,,
MarijnvanJaarsv,4/14/2018 13:13,2,4,I had a very interesting morning at # AACR18 with educational sessions about # SCLC and # BigData/ # DeepLearning. Thank you speakers!,,,# # # #,9.85205E+17,https://twitter.com/MarijnvanJaarsv/status/985204523227648001,,,,,,
CRUKresearch,4/14/2018 13:12,2,1,"Peter Dirks: (glioblastoma) sees that a preferred population have the capacity to initiate disease. Not restricted to one clone, but several. Finds that different clones are following similar programmes. -SD # AACR18",,,#,9.85204E+17,https://twitter.com/CRUKresearch/status/985204173926031360,,,,,,
Coryandar,4/14/2018 13:11,3,2,Leveraging ML to quantify more in-depth/complex features that can predict patient response! Exciting work by @ Path_AI to help assist pathologists! # AACR18 pic.twitter.com/flISAUL9Ov,,@,#,9.85204E+17,https://twitter.com/Coryandar/status/985204031000805378,,,,,,
LabEdwards,4/14/2018 13:11,2,6,Just had a great round table discussion with Jerome Galon # AACR18,,,#,9.85204E+17,https://twitter.com/LabEdwards/status/985203963606781952,,,,,,
NovartisScience,4/14/2018 13:11,4,16,Excited to be at the American Association for Cancer Research ( @ AACR) annual meeting where our researchers & colleague from around the will discuss how they # reimaginemedicine in # cancer research # AACR18 pic.twitter.com/Tl4FjRdqsI,,@,# # #,9.85204E+17,https://twitter.com/NovartisScience/status/985203867452301312,,,,,,
lore_nick,4/14/2018 13:10,1,2,Jennifer Vargo @ parkerici # immunotherapy # microbiome # AACR18 pic.twitter.com/yCeHCMswqN,,@,# # #,9.85204E+17,https://twitter.com/lore_nick/status/985203634542665728,,,,,,
313V,4/14/2018 13:08,1,1,Just learned of pre-trained model zoo for genomics http://kipoi.org/ thanks to @ anshulkundaje at # AACR18. My favorite # deeplearning course from @ jeremyphoward taught me the value of pre-trained models for people like me that tend train models on my own box at home,,@ @,# #,9.85203E+17,https://twitter.com/313V/status/985203246468870145,,,,,,
schneiderleonid,4/14/2018 13:08,2,2,"39 papers by @ anilsoodmd flagged for data manipulation on @ PubPeer and counting. @ MDAndersonNews cannot care less. Do you, @ AACR? # AACR18 http://forbetterscience.com/2017/07/17/anil-sood-and-other-questionable-stars-of-md-anderson/#comment-12132 …",,@ @ @ @,# #comment,9.85203E+17,https://twitter.com/schneiderleonid/status/985203203246575618,,,,,,
LolaRahib,4/14/2018 13:08,1,6,What an amazing effort By @ theNCI 6000 patients in 2 years - 30 arms and more coming. # AACR18 https://twitter.com/aftimosp/status/985201835177857026 …,,@,#,9.85203E+17,https://twitter.com/LolaRahib/status/985203170379993089,,,,,,
drzoomie,4/14/2018 13:08,2,3,Han Laing @ MDAndersonNews shared an overview of The Cancer Protein Atlas and MD Anderson Cell Lines Project http://tcpaportal.org/tcpa http://tcpaportal.org/mclp # NCIITCR # AACR18 @ NCI_NCIP,,@ @,# #,9.85203E+17,https://twitter.com/drzoomie/status/985203042298548224,,,,,,
addieboet13,4/14/2018 13:07,1,2,# AACR18 Late Breaking: Tumor Biology 1; Sunday 1-5 pm. Successful tumor formation following xenotransplantation of primary human ovarian cancer cells into severe combined immunodeficient (SCID) pigs. Come learn about # scidpigs and # ovariancancer http://www.abstractsonline.com/pp8/#!/4562/presentation/10712 …,,,# # # #,9.85203E+17,https://twitter.com/addieboet13/status/985202948044132352,,,,,,
sfanoslab,4/14/2018 13:07,11,19,"Don't miss # AACR18 poster 129 Sunday 1-5 pm, Section 5, board 19 to chat with the awesome @ SarahErnst824 and hear about our experience with # prostatecancer # microbiome biobanking! @ PCF_Science @ PCFnews http://www.abstractsonline.com/pp8/#!/4562/presentation/1797 …pic.twitter.com/GOq8c6plob",,@ @ @,# # # #,9.85203E+17,https://twitter.com/sfanoslab/status/985202834101735424,,,,,,
chromosomeOMICS,4/14/2018 13:07,4,2,"redirecting our focus - Targeting low-level # lowtumorburden that frequently present as test-negative, this is when # SingleCell # Genomics come into big play # AACR # aacr2018 # aacr18 @ AACR @ AACRFoundation @ TheACMG @ eshgsociety",,@ @ @ @,# # # # # #,9.85203E+17,https://twitter.com/chromosomeOMICS/status/985202832734334977,,,,,,
lore_nick,4/14/2018 13:06,3,2,"Jennifer Vargo says only modest"" overlap across studies of beneficial # microbiome signatures for # cancer therapy response — could be methodology"," but maybe more useful for future studies to look at microbe function (eg. metabolites) rather than phylogeny. Makes sense! # AACR18""",,,# # #,9.85203E+17,https://twitter.com/lore_nick/status/985202725821538304,,,,,
jamienholloway,4/14/2018 13:06,2,2,Sorry to miss you and everyone else— not heading to # AACR18 this year!,,,#,9.85203E+17,https://twitter.com/jamienholloway/status/985202597131845632,,,,,,
