username,date,retweets,favorites,geo,mentions,hashtags,id,;permalink,,,
MarciALandsmann,4/18/2015 18:28,1,0,,,# #,5.89556E+17,https://twitter.com/MarciALandsmann/status/589556149436940288,,,
Rick__Buck,4/18/2015 18:27,2,1,,@ @ @,#,5.89556E+17,https://twitter.com/Rick__Buck/status/589555957132296192,,,
jamienholloway,4/18/2015 18:27,5,8, we're on twitter," and we have big mouths"" - @ chemobrainfog # AACR15 # AACR15SSP""",,@,# #,5.89556E+17,https://twitter.com/jamienholloway/status/589555894574309376,
JeamesSailor,4/18/2015 18:27,3,1,,@,# # #,5.89556E+17,https://twitter.com/JeamesSailor/status/589555889524367360,,,
weldeiry,4/18/2015 18:27,19,12,,@,#,5.89556E+17,https://twitter.com/weldeiry/status/589555862328516608,,,
FoxChaseCancer,4/18/2015 18:27,1,0,,@,#,5.89556E+17,https://twitter.com/FoxChaseCancer/status/589555797258022913,,,
jamesian,4/18/2015 18:26,0,0,,@ @ @,#,5.89556E+17,https://twitter.com/jamesian/status/589555693125902341,,,
lmcdst82,4/18/2015 18:26,0,0,,,# # #,5.89556E+17,https://twitter.com/lmcdst82/status/589555667213615104,,,
JeamesSailor,4/18/2015 18:26,1,1,,@ @,# #,5.89556E+17,https://twitter.com/JeamesSailor/status/589555511160344576,,,
BioWorld,4/18/2015 18:25,0,2,,@,#,5.89555E+17,https://twitter.com/BioWorld/status/589555499898642433,,,
OrentasR,4/18/2015 18:25,1,0,,,#,5.89555E+17,https://twitter.com/OrentasR/status/589555476079255553,,,
teamoncology,4/18/2015 18:23,0,0,,,#,5.89555E+17,https://twitter.com/teamoncology/status/589554967997878272,,,
Merck,4/18/2015 18:22,9,11,,,# #,5.89555E+17,https://twitter.com/Merck/status/589554677454393346,,,
JeamesSailor,4/18/2015 18:22,0,0,,@ @,# #,5.89555E+17,https://twitter.com/JeamesSailor/status/589554519538868224,,,
MyelomaTeacher,4/18/2015 18:21,0,1,,@,#,5.89554E+17,https://twitter.com/MyelomaTeacher/status/589554410537283584,,,
subatomicdoc,4/18/2015 18:21,1,3,,@ @ @,#,5.89554E+17,https://twitter.com/subatomicdoc/status/589554300218699776,,,
corrie_painter,4/18/2015 18:20,0,0,,@micrornaologist,# #,5.89554E+17,https://twitter.com/corrie_painter/status/589554057712373760,,,
AACR,4/18/2015 18:20,21,17,,@,# #,5.89554E+17,https://twitter.com/AACR/status/589554012464226305,,,
DrStelling,4/18/2015 18:19,0,0,,@ @,# #,5.89554E+17,https://twitter.com/DrStelling/status/589553853617537024,,,
ForumThyroide,4/18/2015 18:19,2,2,,@,#,5.89554E+17,https://twitter.com/ForumThyroide/status/589553767554613248,,,
kunalchaudharys,4/18/2015 18:19,1,0,,@ @,# #,5.89554E+17,https://twitter.com/kunalchaudharys/status/589553749858856960,,,
drallysonocean,4/18/2015 18:18,2,3,,@ @MeyerCancerWCMC @,# # # # # # # #,5.89554E+17,https://twitter.com/drallysonocean/status/589553729403285506,,,
JeamesSailor,4/18/2015 18:18,0,0,,@thecharlesiwas @,# #,5.89554E+17,https://twitter.com/JeamesSailor/status/589553726307835905,,,
style_thatworks,4/18/2015 18:18,0,0,,,#,5.89554E+17,https://twitter.com/style_thatworks/status/589553633307557888,,,
jamienholloway,4/18/2015 18:18,3,5,,@,#,5.89554E+17,https://twitter.com/jamienholloway/status/589553620120686592,,,
PhdMary,4/18/2015 18:18,2,5," and twitter is where we tell the truth to perfect strangers"" # truth @ chemobrainfog # AACR15""",,@,# #,5.89554E+17,https://twitter.com/PhdMary/status/589553557172592640,,
HeyDrWilson,4/18/2015 18:17,1,2,,@ @,#,5.89553E+17,https://twitter.com/HeyDrWilson/status/589553486506889216,,,
HBCUSTEM,4/18/2015 18:17,0,1,,@ @,#,5.89553E+17,https://twitter.com/HBCUSTEM/status/589553486444023809,,,
1stGenSTEM,4/18/2015 18:17,0,1,,@ @,#,5.89553E+17,https://twitter.com/1stGenSTEM/status/589553486439788544,,,
NSTNSorg,4/18/2015 18:17,0,1,,@ @,#,5.89553E+17,https://twitter.com/NSTNSorg/status/589553486167158784,,,
DaleYuzuki,4/18/2015 18:17,0,0,,,#,5.89553E+17,https://twitter.com/DaleYuzuki/status/589553464587460608,,,
corrie_painter,4/18/2015 18:17,0,0,,@ @,#,5.89553E+17,https://twitter.com/corrie_painter/status/589553335893630976,,,
JeamesSailor,4/18/2015 18:17,0,0,,@,# # #,5.89553E+17,https://twitter.com/JeamesSailor/status/589553311839346688,,,
DaleYuzuki,4/18/2015 18:17,0,0,,,#,5.89553E+17,https://twitter.com/DaleYuzuki/status/589553270571593728,,,
Stem540,4/18/2015 18:17,0,0,,@,# #,5.89553E+17,https://twitter.com/Stem540/status/589553268512190464,,,
DougSharp3,4/18/2015 18:16,0,0,,@,# #,5.89553E+17,https://twitter.com/DougSharp3/status/589553186341580802,,,
DrStelling,4/18/2015 18:16,0,0,,@ @,#,5.89553E+17,https://twitter.com/DrStelling/status/589553183917219841,,,
FoxChaseCancer,4/18/2015 18:16,1,1,,@,#,5.89553E+17,https://twitter.com/FoxChaseCancer/status/589553168670916608,,,
teamoncology,4/18/2015 18:16,1,1,,@,#,5.89553E+17,https://twitter.com/teamoncology/status/589553033635176448,,,
fjsteele,4/18/2015 18:15,0,1,,,# #,5.89553E+17,https://twitter.com/fjsteele/status/589552926181429248,,,
MyelomaTeacher,4/18/2015 18:15,0,0,,@,# # #,5.89553E+17,https://twitter.com/MyelomaTeacher/status/589552912529027072,,,
weldeiry,4/18/2015 18:15,5,8,,@,#,5.89553E+17,https://twitter.com/weldeiry/status/589552867272425475,,,
corrie_painter,4/18/2015 18:15,0,0,,@ @,#,5.89553E+17,https://twitter.com/corrie_painter/status/589552789967216642,,,
DrStelling,4/18/2015 18:15,0,0,,,#,5.89553E+17,https://twitter.com/DrStelling/status/589552740810018817,,,
teamoncology,4/18/2015 18:14,0,0,,@ @,#,5.89553E+17,https://twitter.com/teamoncology/status/589552732761010176,,,
SigmaAldrich,4/18/2015 18:14,1,0,,,# #,5.89553E+17,https://twitter.com/SigmaAldrich/status/589552700854902784,,,
ForumThyroide,4/18/2015 18:14,0,0,,@,#,5.89553E+17,https://twitter.com/ForumThyroide/status/589552583817199617,,,
PhdMary,4/18/2015 18:14,1,0,,@,#,5.89553E+17,https://twitter.com/PhdMary/status/589552566251446272,,,
corrie_painter,4/18/2015 18:14,0,0,,@,#,5.89553E+17,https://twitter.com/corrie_painter/status/589552542889181184,,,
MyelomaTeacher,4/18/2015 18:13,1,0,,@,# # # #,5.89552E+17,https://twitter.com/MyelomaTeacher/status/589552453252685824,,,
weldeiry,4/18/2015 18:13,0,1,,@,#,5.89552E+17,https://twitter.com/weldeiry/status/589552432948076544,,,
BethanyKerrLab,4/18/2015 18:13,0,0,,@,#,5.89552E+17,https://twitter.com/BethanyKerrLab/status/589552411951423489,,,
DaleYuzuki,4/18/2015 18:13,0,0,,,#,5.89552E+17,https://twitter.com/DaleYuzuki/status/589552334407135232,,,
jazzkochel,4/18/2015 18:13,0,0,,@,#,5.89552E+17,https://twitter.com/jazzkochel/status/589552314479960065,,,
JeamesSailor,4/18/2015 18:13,0,1,,@ @,# #,5.89552E+17,https://twitter.com/JeamesSailor/status/589552273136738304,,,
style_thatworks,4/18/2015 18:13,0,0,,,#,5.89552E+17,https://twitter.com/style_thatworks/status/589552268531359745,,,
corrie_painter,4/18/2015 18:12,1,2,,@,#,5.89552E+17,https://twitter.com/corrie_painter/status/589552079649296384,,,
teamoncology,4/18/2015 18:12,2,3,,,#,5.89552E+17,https://twitter.com/teamoncology/status/589552021201522688,,,
OrentasR,4/18/2015 18:11,1,2,,,# #,5.89552E+17,https://twitter.com/OrentasR/status/589551952582877184,,,
ForumThyroide,4/18/2015 18:11,1,1," advocates and colleagues""""",,@,#,5.89552E+17,https://twitter.com/ForumThyroide/status/589551875684446208,,
teamoncology,4/18/2015 18:11,0,0,,,#,5.89552E+17,https://twitter.com/teamoncology/status/589551757665013760,,,
TheDudeWaltEgo,4/18/2015 18:10,0,1,,,#,5.89552E+17,https://twitter.com/TheDudeWaltEgo/status/589551711729152000,,,
weldeiry,4/18/2015 18:10,7,13,,@,#,5.89552E+17,https://twitter.com/weldeiry/status/589551613204897793,,,
teamoncology,4/18/2015 18:10,0,1,,,#,5.89552E+17,https://twitter.com/teamoncology/status/589551611275448320,,,
corrie_painter,4/18/2015 18:10,0,0,,@,#,5.89551E+17,https://twitter.com/corrie_painter/status/589551484079079424,,,
DaleYuzuki,4/18/2015 18:09,0,0,,,#,5.89551E+17,https://twitter.com/DaleYuzuki/status/589551467389968384,,,
BioWorld,4/18/2015 18:09,3,1,,,#,5.89551E+17,https://twitter.com/BioWorld/status/589551334308913152,,,
FoxChaseCancer,4/18/2015 18:09,6,2,,@,#,5.89551E+17,https://twitter.com/FoxChaseCancer/status/589551325412777984,,,
rominagirotti,4/18/2015 18:08,0,1,,,#,5.89551E+17,https://twitter.com/rominagirotti/status/589551168902340609,,,
JeamesSailor,4/18/2015 18:08,0,1,,@,# # #,5.89551E+17,https://twitter.com/JeamesSailor/status/589551080377294848,,,
BethanyKerrLab,4/18/2015 18:07,2,1,,@,# #,5.89551E+17,https://twitter.com/BethanyKerrLab/status/589550868787240960,,,
PhdMary,4/18/2015 18:07,1,0,,,#,5.89551E+17,https://twitter.com/PhdMary/status/589550866723696641,,,
MyelomaTeacher,4/18/2015 18:06,0,1,,,# # # # # #,5.89551E+17,https://twitter.com/MyelomaTeacher/status/589550657645973504,,,
corrie_painter,4/18/2015 18:06,4,3,,@,#,5.89551E+17,https://twitter.com/corrie_painter/status/589550537739268096,,,
Nikhilwagle,4/18/2015 18:05,2,7,,@ @ @,# #,5.8955E+17,https://twitter.com/Nikhilwagle/status/589550377181310976,,,
GiacomoCanesin,4/18/2015 18:05,0,1,,@,# # # # #,5.8955E+17,https://twitter.com/GiacomoCanesin/status/589550319769649153,,,
teamoncology,4/18/2015 18:05,0,3,,,#,5.8955E+17,https://twitter.com/teamoncology/status/589550283773980673,,,
XcellBio,4/18/2015 18:05,0,0,,,# #,5.8955E+17,https://twitter.com/XcellBio/status/589550280343158785,,,
DougSharp3,4/18/2015 18:04,1,1,,@ @,# # #,5.8955E+17,https://twitter.com/DougSharp3/status/589550048272375810,,,
corrie_painter,4/18/2015 18:04,9,9,,,#,5.8955E+17,https://twitter.com/corrie_painter/status/589550036876451840,,,
teamoncology,4/18/2015 18:03,0,0,,@,# #,5.8955E+17,https://twitter.com/teamoncology/status/589549906836099074,,,
JeamesSailor,4/18/2015 18:03,1,1,,@ @ @ @,# # #,5.8955E+17,https://twitter.com/JeamesSailor/status/589549757384785922,,,
teamoncology,4/18/2015 18:01,2,1,,@ @,#,5.89549E+17,https://twitter.com/teamoncology/status/589549438835691520,,,
DaleYuzuki,4/18/2015 18:01,1,0,,,#,5.89549E+17,https://twitter.com/DaleYuzuki/status/589549296409796608,,,
JeamesSailor,4/18/2015 18:01,1,1,,@,# # # #,5.89549E+17,https://twitter.com/JeamesSailor/status/589549287551475713,,,
Stem540,4/18/2015 18:00,0,0,,,# #,5.89549E+17,https://twitter.com/Stem540/status/589549206379098112,,,
teamoncology,4/18/2015 18:00,2,1,,@ @ @ @ @,#,5.89549E+17,https://twitter.com/teamoncology/status/589549144202579968,,,
LICORBio,4/18/2015 18:00,2,1,,,#,5.89549E+17,https://twitter.com/LICORBio/status/589549018436493313,,,
cancerassassin1,4/18/2015 18:00,10,6,,,# # #,5.89549E+17,https://twitter.com/cancerassassin1/status/589549014795694080,,,
AACR,4/18/2015 18:00,2,2,,@UMCancerCenter,#,5.89549E+17,https://twitter.com/AACR/status/589548991647481856,,,
MyelomaTeacher,4/18/2015 18:00,0,0,,@,# # #,5.89549E+17,https://twitter.com/MyelomaTeacher/status/589548966229991425,,,
corrie_painter,4/18/2015 17:59,2,2," it can reduce anxiety. ~ @ cancerassassin1 <-- true true! # AACR15""",,@,#,5.89549E+17,https://twitter.com/corrie_painter/status/589548866980163584,,
cancerassassin1,4/18/2015 17:59,7,14,,,#,5.89549E+17,https://twitter.com/cancerassassin1/status/589548736910503936,,,
MyelomaTeacher,4/18/2015 17:59,0,1,,,# # # #,5.89549E+17,https://twitter.com/MyelomaTeacher/status/589548727318224897,,,
OncologyTimes,4/18/2015 17:59,3,4,,@,#,5.89549E+17,https://twitter.com/OncologyTimes/status/589548708871680003,,,
Rndubois,4/18/2015 17:58,2,1,,@,#,5.89549E+17,https://twitter.com/Rndubois/status/589548563287400448,,,
LolaRahib,4/18/2015 17:58,1,3,,@ @,# # #,5.89549E+17,https://twitter.com/LolaRahib/status/589548542219444224,,,
cancerassassin1,4/18/2015 17:58,5,8,,,# #,5.89548E+17,https://twitter.com/cancerassassin1/status/589548481074765824,,,
aftimosp,4/18/2015 17:57,0,1,,@,#,5.89548E+17,https://twitter.com/aftimosp/status/589548329836609538,,,
Stem540,4/18/2015 17:57,0,1,,@,# #,5.89548E+17,https://twitter.com/Stem540/status/589548288354996224,,,
corrie_painter,4/18/2015 17:56,6,9,,@,#,5.89548E+17,https://twitter.com/corrie_painter/status/589548185900732416,,,
chemobrainfog,4/18/2015 17:56,5,12,,@,# #,5.89548E+17,https://twitter.com/chemobrainfog/status/589548164849475585,,,
JeamesSailor,4/18/2015 17:56,0,0,,,# # # #,5.89548E+17,https://twitter.com/JeamesSailor/status/589548125859250176,,,
DrAnasYounes,4/18/2015 17:56,0,1,,@ @ @ @ @ @,#,5.89548E+17,https://twitter.com/DrAnasYounes/status/589548103801253888,,,
cancerassassin1,4/18/2015 17:56,31,23,,@,#,5.89548E+17,https://twitter.com/cancerassassin1/status/589547968715313154,,,
MyelomaTeacher,4/18/2015 17:55,0,0,,@,# # # #,5.89548E+17,https://twitter.com/MyelomaTeacher/status/589547814293786625,,,
cancerassassin1,4/18/2015 17:55,4,4,,,#,5.89548E+17,https://twitter.com/cancerassassin1/status/589547712460099584,,,
JeamesSailor,4/18/2015 17:54,2,1,,@ @,# # #,5.89548E+17,https://twitter.com/JeamesSailor/status/589547603714519040,,,
cancerassassin1,4/18/2015 17:54,3,2,,@,#,5.89547E+17,https://twitter.com/cancerassassin1/status/589547485334351872,,,
DaleYuzuki,4/18/2015 17:53,0,0,,,#,5.89547E+17,https://twitter.com/DaleYuzuki/status/589547416250150912,,,
TheDudeWaltEgo,4/18/2015 17:53,0,0,,,# #,5.89547E+17,https://twitter.com/TheDudeWaltEgo/status/589547341776084992,,,
chemobrainfog,4/18/2015 17:53,3,8,,@,#,5.89547E+17,https://twitter.com/chemobrainfog/status/589547294359445505,,,
UCCancerCenter,4/18/2015 17:53,0,0,,,#,5.89547E+17,https://twitter.com/UCCancerCenter/status/589547209143754752,,,
OncologyTimes,4/18/2015 17:53,4,5,,@ @ @ @ @,#,5.89547E+17,https://twitter.com/OncologyTimes/status/589547198922260482,,,
BethanyKerrLab,4/18/2015 17:52,1,1,,@,#,5.89547E+17,https://twitter.com/BethanyKerrLab/status/589546966926909440,,,
cancerassassin1,4/18/2015 17:52,1,2,,@,# # # #,5.89547E+17,https://twitter.com/cancerassassin1/status/589546960081694720,,,
Rndubois,4/18/2015 17:51,1,2,,,#,5.89547E+17,https://twitter.com/Rndubois/status/589546946282524673,,,
MyelomaTeacher,4/18/2015 17:51,0,1,,@,# # # #,5.89547E+17,https://twitter.com/MyelomaTeacher/status/589546943115878400,,,
teamoncology,4/18/2015 17:51,0,1,,@ @ @ @,#,5.89547E+17,https://twitter.com/teamoncology/status/589546892490444800,,,
LolaRahib,4/18/2015 17:51,0,1,,@,# #,5.89547E+17,https://twitter.com/LolaRahib/status/589546870013296643,,,
jazzkochel,4/18/2015 17:51,0,0,,@,#,5.89547E+17,https://twitter.com/jazzkochel/status/589546838086316033,,,
BBartes,4/18/2015 17:51,4,2, conférences," posters ... pic.twitter.com/8W5HdYaR9m""",,,#,5.89547E+17,https://twitter.com/BBartes/status/589546834395299841,
JeamesSailor,4/18/2015 17:51,0,2,,@,# # #,5.89547E+17,https://twitter.com/JeamesSailor/status/589546805685317632,,,
DaleYuzuki,4/18/2015 17:51,0,0,,,#,5.89547E+17,https://twitter.com/DaleYuzuki/status/589546722415738881,,,
naborala,4/18/2015 17:50,2,1,,@ @ @,#,5.89547E+17,https://twitter.com/naborala/status/589546691176570883,,,
scientistatlrge,4/18/2015 17:50,0,2,,,# # # # #,5.89547E+17,https://twitter.com/scientistatlrge/status/589546669873745920,,,
arosenzweig19,4/18/2015 17:50,0,3,,@ @,# #,5.89547E+17,https://twitter.com/arosenzweig19/status/589546646788317184,,,
corrie_painter,4/18/2015 17:50,2,4,,,#,5.89547E+17,https://twitter.com/corrie_painter/status/589546623958646786,,,
cancerassassin1,4/18/2015 17:50,4,6,,,# #,5.89546E+17,https://twitter.com/cancerassassin1/status/589546458103156736,,,
DaleYuzuki,4/18/2015 17:49,0,0,,,#,5.89546E+17,https://twitter.com/DaleYuzuki/status/589546395599839233,,,
chemobrainfog,4/18/2015 17:49,0,5,,,#,5.89546E+17,https://twitter.com/chemobrainfog/status/589546369330892800,,,
Stem540,4/18/2015 17:49,0,0,,@,#,5.89546E+17,https://twitter.com/Stem540/status/589546356068483073,,,
cancerassassin1,4/18/2015 17:49,1,0,,@ @,# # # #,5.89546E+17,https://twitter.com/cancerassassin1/status/589546257028255744,,,
cancerassassin1,4/18/2015 17:49,0,0,,@ @,# # # #,5.89546E+17,https://twitter.com/cancerassassin1/status/589546255937708035,,,
cancerassassin1,4/18/2015 17:49,1,0,,,# # # #,5.89546E+17,https://twitter.com/cancerassassin1/status/589546214628007936,,,
DaleYuzuki,4/18/2015 17:48,0,0,,,#,5.89546E+17,https://twitter.com/DaleYuzuki/status/589546025569910787,,,
cancerassassin1,4/18/2015 17:48,2,5,,@ @ @ @ @ @ @ @,# #,5.89546E+17,https://twitter.com/cancerassassin1/status/589545999326052353,,,
cancerassassin1,4/18/2015 17:48,0,0,,,# # # #,5.89546E+17,https://twitter.com/cancerassassin1/status/589545999313412096,,,
OncologyTimes,4/18/2015 17:48,0,0,,@,#,5.89546E+17,https://twitter.com/OncologyTimes/status/589545948331823104,,,
fdinicolantonio,4/18/2015 17:47,0,1,,,#,5.89546E+17,https://twitter.com/fdinicolantonio/status/589545938458451969,,,
BioWorld,4/18/2015 17:47,5,3,,,#,5.89546E+17,https://twitter.com/BioWorld/status/589545775908151296,,,
cancerassassin1,4/18/2015 17:47,3,4,,@,# #,5.89546E+17,https://twitter.com/cancerassassin1/status/589545740877242368,,,
cancerassassin1,4/18/2015 17:47,0,1,,@ @UMN_Cancer,# #,5.89546E+17,https://twitter.com/cancerassassin1/status/589545740826857472,,,
itenente,4/18/2015 17:47,0,0,,,# #,5.89546E+17,https://twitter.com/itenente/status/589545713853423619,,,
PhdMary,4/18/2015 17:46,0,1,,@ @,,5.89546E+17,https://twitter.com/PhdMary/status/589545613609541632,,,
DaleYuzuki,4/18/2015 17:46,3,2,,,#,5.89546E+17,https://twitter.com/DaleYuzuki/status/589545595175620608,,,
MyelomaTeacher,4/18/2015 17:46,0,0,,@,# # # #,5.89546E+17,https://twitter.com/MyelomaTeacher/status/589545516410806273,,,
YumaRegional,4/18/2015 17:45,3,1,,,# #,5.89545E+17,https://twitter.com/YumaRegional/status/589545322054963200,,,
AmitDeshwar,4/18/2015 17:45,0,0,,@,# #,5.89545E+17,https://twitter.com/AmitDeshwar/status/589545300823388161,,,
STEMCELLTech,4/18/2015 17:45,1,1,,@,#,5.89545E+17,https://twitter.com/STEMCELLTech/status/589545269374689281,,,
cancerassassin1,4/18/2015 17:45,3,5,,,# # #,5.89545E+17,https://twitter.com/cancerassassin1/status/589545251582316545,,,
Merck,4/18/2015 17:45,12,3,,,# # # #,5.89545E+17,https://twitter.com/Merck/status/589545188583940096,,,
BethanyKerrLab,4/18/2015 17:44,0,1,,@,#,5.89545E+17,https://twitter.com/BethanyKerrLab/status/589545128827740160,,,
DaleYuzuki,4/18/2015 17:44,3,1,,,#,5.89545E+17,https://twitter.com/DaleYuzuki/status/589545064151515137,,,
benton_leukemia,4/18/2015 17:44,0,0,,,# # #,5.89545E+17,https://twitter.com/benton_leukemia/status/589545022820847617,,,
MyelomaTeacher,4/18/2015 17:44,1,0,,,# # # # #,5.89545E+17,https://twitter.com/MyelomaTeacher/status/589544958044065792,,,
AEDeconinck,4/18/2015 17:43,0,2,,@ @,#,5.89545E+17,https://twitter.com/AEDeconinck/status/589544908685447168,,,
JeamesSailor,4/18/2015 17:43,1,0,,@ @ @,# # #,5.89545E+17,https://twitter.com/JeamesSailor/status/589544758349008898,,,
joreynoldsrsc,4/18/2015 17:43,0,0,,,#,5.89545E+17,https://twitter.com/joreynoldsrsc/status/589544714870910977,,,
chemobrainfog,4/18/2015 17:42,2,2,,@,# #,5.89545E+17,https://twitter.com/chemobrainfog/status/589544645841055744,,,
DaleYuzuki,4/18/2015 17:42,0,0," lincRNAs... # AACR15""",,,#,5.89545E+17,https://twitter.com/DaleYuzuki/status/589544604048961537,,
corrie_painter,4/18/2015 17:42,0,0,,,#,5.89545E+17,https://twitter.com/corrie_painter/status/589544520326459392,,,
BioWorld,4/18/2015 17:42,2,0,,,#,5.89544E+17,https://twitter.com/BioWorld/status/589544465347563520,,,
DaleYuzuki,4/18/2015 17:41,0,0,,,#,5.89544E+17,https://twitter.com/DaleYuzuki/status/589544345990262784,,,
CDC_Genomics,4/18/2015 17:41,2,1,,@ @,#,5.89544E+17,https://twitter.com/CDC_Genomics/status/589544271381794817,,,
GenomeMedicine,4/18/2015 17:41,0,0,,,#,5.89544E+17,https://twitter.com/GenomeMedicine/status/589544214964363265,,,
OncologyTimes,4/18/2015 17:40,3,5,,@,#,5.89544E+17,https://twitter.com/OncologyTimes/status/589543988421595136,,,
DaleYuzuki,4/18/2015 17:39,0,0,,,#,5.89544E+17,https://twitter.com/DaleYuzuki/status/589543913620447234,,,
gorskon,4/18/2015 17:39,2,1,,,#,5.89544E+17,https://twitter.com/gorskon/status/589543762549870592,,,
FoxChaseCancer,4/18/2015 17:39,4,4,,@,#,5.89544E+17,https://twitter.com/FoxChaseCancer/status/589543759693668353,,,
JeamesSailor,4/18/2015 17:39,1,2,,@ @ @ @,# #,5.89544E+17,https://twitter.com/JeamesSailor/status/589543757504217088,,,
MyelomaTeacher,4/18/2015 17:39,0,0,,,# # # #,5.89544E+17,https://twitter.com/MyelomaTeacher/status/589543677040660480,,,
DaleYuzuki,4/18/2015 17:37,1,0," leukemia and hematopoietic stem cell homeostasis"" Starts w/ homage to Howard Temin # AACR15""",,,#,5.89543E+17,https://twitter.com/DaleYuzuki/status/589543202614554624,,
moorejh,4/18/2015 17:36,3,2,,@,# #,5.89543E+17,https://twitter.com/moorejh/status/589543107584196608,,,
JeamesSailor,4/18/2015 17:36,1,0,,,# # #,5.89543E+17,https://twitter.com/JeamesSailor/status/589542944283189248,,,
MyelomaTeacher,4/18/2015 17:35,0,1,,@,# # # # #,5.89543E+17,https://twitter.com/MyelomaTeacher/status/589542780847927297,,,
Stem540,4/18/2015 17:34,2,0,,,#,5.89543E+17,https://twitter.com/Stem540/status/589542653164974080,,,
DaleYuzuki,4/18/2015 17:33,1,1,,,#,5.89542E+17,https://twitter.com/DaleYuzuki/status/589542312335822848,,,
JeamesSailor,4/18/2015 17:32,1,2,,@,# #,5.89542E+17,https://twitter.com/JeamesSailor/status/589542106345185281,,,
